country,state,county,series_Desc,series_id,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,filename
United States,TX,Panola County,Resident Population,TXPANO5POP,,,,,,,,,,United_States_TX_Panola_County_Resident_Population
United States,TX,Parker County,Resident Population,TXPARK7POP,,,,,,,,,,United_States_TX_Parker_County_Resident_Population
United States,TX,Parmer County,Resident Population,TXPARM9POP,,,,,,,,,,United_States_TX_Parmer_County_Resident_Population
United States,TX,Pecos County,Resident Population,TXPECO1POP,,,,,,,,,,United_States_TX_Pecos_County_Resident_Population
United States,TX,Polk County,Resident Population,TXPOLK3POP,,,,,,,,,,United_States_TX_Polk_County_Resident_Population
United States,TX,Potter County,Resident Population,TXPOTT5POP,,,,,,,,,,United_States_TX_Potter_County_Resident_Population
United States,TX,Presidio County,Resident Population,TXPRES7POP,,,,,,,,,,United_States_TX_Presidio_County_Resident_Population
United States,TX,Rains County,Resident Population,TXRAIN9POP,,,,,,,,,,United_States_TX_Rains_County_Resident_Population
United States,TX,Randall County,Resident Population,TXRAND1POP,,,,,,,,,,United_States_TX_Randall_County_Resident_Population
United States,TX,Reagan County,Resident Population,TXREAG3POP,,,,,,,,,,United_States_TX_Reagan_County_Resident_Population
United States,TX,Real County,Resident Population,TXREAL5POP,,,,,,,,,,United_States_TX_Real_County_Resident_Population
United States,TX,Red River County,Resident Population,TXREDR7POP,,,,,,,,,,United_States_TX_Red_River_County_Resident_Population
United States,TX,Reeves County,Resident Population,TXREEV9POP,,,,,,,,,,United_States_TX_Reeves_County_Resident_Population
United States,TX,Refugio County,Resident Population,TXREFU1POP,,,,,,,,,,United_States_TX_Refugio_County_Resident_Population
United States,TX,Roberts County,Resident Population,TXROBE3POP,,,,,,,,,,United_States_TX_Roberts_County_Resident_Population
United States,TX,Robertson County,Resident Population,TXROBE5POP,,,,,,,,,,United_States_TX_Robertson_County_Resident_Population
United States,TX,Rockwall County,Resident Population,TXROCK7POP,,,,,,,,,,United_States_TX_Rockwall_County_Resident_Population
United States,TX,Runnels County,Resident Population,TXRUNN9POP,,,,,,,,,,United_States_TX_Runnels_County_Resident_Population
United States,TX,Rusk County,Resident Population,TXRUSK1POP,,,,,,,,,,United_States_TX_Rusk_County_Resident_Population
United States,TX,Sabine County,Resident Population,TXSABI3POP,,,,,,,,,,United_States_TX_Sabine_County_Resident_Population
United States,TX,San Augustine County,Resident Population,TXSANA5POP,,,,,,,,,,United_States_TX_San_Augustine_County_Resident_Population
United States,TX,San Jacinto County,Resident Population,TXSANJ7POP,,,,,,,,,,United_States_TX_San_Jacinto_County_Resident_Population
United States,TX,San Patricio County,Resident Population,TXSANP9POP,,,,,,,,,,United_States_TX_San_Patricio_County_Resident_Population
United States,TX,San Saba County,Resident Population,TXSANS1POP,,,,,,,,,,United_States_TX_San_Saba_County_Resident_Population
United States,TX,Schleicher County,Resident Population,TXSCHL3POP,,,,,,,,,,United_States_TX_Schleicher_County_Resident_Population
United States,TX,Scurry County,Resident Population,TXSCUR5POP,,,,,,,,,,United_States_TX_Scurry_County_Resident_Population
United States,TX,Shackelford County,Resident Population,TXSHAC7POP,,,,,,,,,,United_States_TX_Shackelford_County_Resident_Population
United States,TX,Shelby County,Resident Population,TXSHEL9POP,,,,,,,,,,United_States_TX_Shelby_County_Resident_Population
United States,TX,Sherman County,Resident Population,TXSHER1POP,,,,,,,,,,United_States_TX_Sherman_County_Resident_Population
United States,TX,Smith County,Resident Population,TXSMIT3POP,,,,,,,,,,United_States_TX_Smith_County_Resident_Population
United States,TX,Somervell County,Resident Population,TXSOME5POP,,,,,,,,,,United_States_TX_Somervell_County_Resident_Population
United States,TX,Starr County,Resident Population,TXSTAR7POP,,,,,,,,,,United_States_TX_Starr_County_Resident_Population
United States,TX,Stephens County,Resident Population,TXSTEP9POP,,,,,,,,,,United_States_TX_Stephens_County_Resident_Population
United States,TX,Sterling County,Resident Population,TXSTER1POP,,,,,,,,,,United_States_TX_Sterling_County_Resident_Population
United States,TX,Stonewall County,Resident Population,TXSTON3POP,,,,,,,,,,United_States_TX_Stonewall_County_Resident_Population
United States,TX,Sutton County,Resident Population,TXSUTT5POP,,,,,,,,,,United_States_TX_Sutton_County_Resident_Population
United States,TX,Swisher County,Resident Population,TXSWIS7POP,,,,,,,,,,United_States_TX_Swisher_County_Resident_Population
United States,TX,Tarrant County,Resident Population,TXTARR9POP,,,,,,,,,,United_States_TX_Tarrant_County_Resident_Population
United States,TX,Taylor County,Resident Population,TXTAYL1POP,,,,,,,,,,United_States_TX_Taylor_County_Resident_Population
United States,TX,Terrell County,Resident Population,TXTERR3POP,,,,,,,,,,United_States_TX_Terrell_County_Resident_Population
United States,TX,Terry County,Resident Population,TXTERR5POP,,,,,,,,,,United_States_TX_Terry_County_Resident_Population
United States,TX,Throckmorton County,Resident Population,TXTHRO7POP,,,,,,,,,,United_States_TX_Throckmorton_County_Resident_Population
United States,TX,Titus County,Resident Population,TXTITU9POP,,,,,,,,,,United_States_TX_Titus_County_Resident_Population
United States,TX,Tom Green County,Resident Population,TXTOMG1POP,,,,,,,,,,United_States_TX_Tom_Green_County_Resident_Population
United States,TX,Travis County,Resident Population,TXTRAV3POP,,,,,,,,,,United_States_TX_Travis_County_Resident_Population
United States,TX,Trinity County,Resident Population,TXTRIN5POP,,,,,,,,,,United_States_TX_Trinity_County_Resident_Population
United States,TX,Tyler County,Resident Population,TXTYLE7POP,,,,,,,,,,United_States_TX_Tyler_County_Resident_Population
United States,TX,Upshur County,Resident Population,TXUPSH9POP,,,,,,,,,,United_States_TX_Upshur_County_Resident_Population
United States,TX,Upton County,Resident Population,TXUPTO1POP,,,,,,,,,,United_States_TX_Upton_County_Resident_Population
United States,TX,Uvalde County,Resident Population,TXUVAL3POP,,,,,,,,,,United_States_TX_Uvalde_County_Resident_Population
United States,TX,Val Verde County,Resident Population,TXVALV5POP,,,,,,,,,,United_States_TX_Val_Verde_County_Resident_Population
United States,TX,Van Zandt County,Resident Population,TXVANZ7POP,,,,,,,,,,United_States_TX_Van_Zandt_County_Resident_Population
United States,TX,Victoria County,Resident Population,TXVICT9POP,,,,,,,,,,United_States_TX_Victoria_County_Resident_Population
United States,TX,Walker County,Resident Population,TXWALK1POP,,,,,,,,,,United_States_TX_Walker_County_Resident_Population
United States,TX,Waller County,Resident Population,TXWALL3POP,,,,,,,,,,United_States_TX_Waller_County_Resident_Population
United States,TX,Ward County,Resident Population,TXWARD5POP,,,,,,,,,,United_States_TX_Ward_County_Resident_Population
United States,TX,Washington County,Resident Population,TXWASH7POP,,,,,,,,,,United_States_TX_Washington_County_Resident_Population
United States,TX,Webb County,Resident Population,TXWEBB9POP,,,,,,,,,,United_States_TX_Webb_County_Resident_Population
United States,TX,Wharton County,Resident Population,TXWHAR1POP,,,,,,,,,,United_States_TX_Wharton_County_Resident_Population
United States,TX,Wheeler County,Resident Population,TXWHEE3POP,,,,,,,,,,United_States_TX_Wheeler_County_Resident_Population
United States,TX,Wichita County,Resident Population,TXWICH5POP,,,,,,,,,,United_States_TX_Wichita_County_Resident_Population
United States,TX,Wilbarger County,Resident Population,TXWILB7POP,,,,,,,,,,United_States_TX_Wilbarger_County_Resident_Population
United States,TX,Willacy County,Resident Population,TXWILL9POP,,,,,,,,,,United_States_TX_Willacy_County_Resident_Population
United States,TX,Williamson County,Resident Population,TXWILL1POP,,,,,,,,,,United_States_TX_Williamson_County_Resident_Population
United States,TX,Wilson County,Resident Population,TXWILS3POP,,,,,,,,,,United_States_TX_Wilson_County_Resident_Population
United States,TX,Winkler County,Resident Population,TXWINK5POP,,,,,,,,,,United_States_TX_Winkler_County_Resident_Population
United States,TX,Wise County,Resident Population,TXWISE7POP,,,,,,,,,,United_States_TX_Wise_County_Resident_Population
United States,TX,Wood County,Resident Population,TXWOOD9POP,,,,,,,,,,United_States_TX_Wood_County_Resident_Population
United States,TX,Yoakum County,Resident Population,TXYOAK1POP,,,,,,,,,,United_States_TX_Yoakum_County_Resident_Population
United States,TX,Young County,Resident Population,TXYOUN3POP,,,,,,,,,,United_States_TX_Young_County_Resident_Population
United States,TX,Zapata County,Resident Population,TXZAPA5POP,,,,,,,,,,United_States_TX_Zapata_County_Resident_Population
United States,TX,Zavala County,Resident Population,TXZAVA7POP,,,,,,,,,,United_States_TX_Zavala_County_Resident_Population
